gs://inzynierka4-bucket1/plant-village2/good/78071f69-3d02-4576-bd46-28732dd528aa___RS_Early.B 9228.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/08392b44-ecc6-4f38-8566-361b552cfe21___RS_Early.B 7393.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/efa2f117-a774-4fcc-8445-142742aa7816___RS_Early.B 7458.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/5b361ac7-6fb7-497a-b11d-3b8cd7ffd2e1___RS_Early.B 9206.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/d50dde4d-fe2f-4e8c-b336-69be71e34ce8___RS_Early.B 6905.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/3ec5894d-dcc2-4276-ba28-0048b6d5605a___RS_Early.B 8027.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/8bcbd0ab-e530-4b6c-83a2-e0c649abbdaf___RS_Early.B 6676.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/33019904-ac3b-4083-a192-ce4092758ddd___RS_Early.B 8344.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/71ab124e-93ba-4d4e-ae53-68ac12fcb858___RS_Early.B 8129.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/9badd590-45ed-4636-9590-b12342ea8a84___RS_Early.B 6944.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/fd5b1e1f-48a8-42bd-82b5-cf762504708b___RS_Early.B 8149.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/7ea05f87-83d3-405e-84ee-f637426f4bab___RS_Early.B 6715.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/5720f8b8-4fd7-451f-af18-a48730691c2d___RS_Early.B 7155.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/73845010-b5b2-4604-8055-388c4222592a___RS_Early.B 6767.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/1131b92e-ef46-441e-ac5f-c18ac09bf69a___RS_Early.B 8064.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/907f26c5-5996-41b3-877b-7de6122699a9___RS_Early.B 7758.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/91d11576-f040-43ab-8e08-e7ef4926707a___RS_Early.B 8054.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/065fc68f-88c9-4fc3-b0a6-a6f5e1072eaa___RS_Early.B 7174.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/bb3d6df0-683e-4f04-afaf-277a36edad6c___RS_Early.B 9070.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/ed64bc0c-d2e5-44fd-a21a-f4d6b4f2f219___RS_Early.B 7366.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/74316ef6-7cce-4ed9-8fbf-9bf42d14657c___RS_Early.B 7352.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/99fedd87-d173-4b2f-8bb1-26465641af4d___RS_Early.B 7372.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/4b925312-1973-41cf-afdf-9090d02dd539___RS_Early.B 7913.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/c4b16bb7-f358-4010-a04c-10206bad02e9___RS_Early.B 8391.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/4722a31c-987f-4fac-afa1-37479556a056___RS_Early.B 6810.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/c3d68a2f-0c7a-4060-bfc4-8baf01d3f2fe___RS_Early.B 8010.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/1c42eae7-29c8-42fd-b05a-9b8255790f6f___RS_Early.B 7719.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/268bb1c3-a714-46af-b6a5-bea66496158c___RS_Early.B 8678.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/99821810-926a-4ac4-9bc7-cbae991f7e68___RS_Early.B 7626.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/41e155c4-eccf-4166-83cb-f110b2312c48___RS_Early.B 6985.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/275c3337-11ee-487c-9093-bcd5e310c72c___RS_Early.B 7671.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/d472b6e3-a00c-4b4e-b13a-cdababff9d24___RS_Early.B 7699.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/22b28f50-4141-4ca7-be3f-ccb1c521c2df___RS_Early.B 8285.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/d825093a-2bd7-458d-a9a1-036db6c08dec___RS_Early.B 9018.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/08bbd7f1-169d-4e38-946f-8d91589b263e___RS_Early.B 7106.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/67f2bf79-1d71-4748-bcd6-a65006f12981___RS_Early.B 7289.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/6f8dfa1b-8c6f-4be6-93ff-e9180dde7357___RS_Early.B 6914.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/8f0e6484-7d27-4ee1-849a-316c6195b139___RS_Early.B 6840.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/91a21acf-c95a-4ffc-90f2-8c64456f4032___RS_Early.B 7139.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/2dc9baab-663f-4f09-a0a4-7c07edfb4c42___RS_Early.B 6866.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/96ab8c2b-9067-4af7-821c-b14a3c7e618f___RS_Early.B 8816.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/0182e991-97f0-4805-a1f7-6e1b4306d518___RS_Early.B 7015.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/f3b29f09-c337-4233-8968-0fcc66c9fa2a___RS_Early.B 8115.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/1a38f06b-da2a-4c57-bef1-a73254896403___RS_Early.B 9178.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/58a381f9-5315-4865-9b35-43df8fd9bf42___RS_Early.B 9027.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/ef5b06f0-4c81-4e47-9ec3-499af1571d9e___RS_Early.B 8455.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/7486e823-64f7-4e43-ab51-26261b077fc2___RS_Early.B 6785.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/caf7512b-4e4e-44fc-ae7d-8544168cf903___RS_Early.B 7120.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/c28107c6-ea57-4044-bb6e-508d6d360cd7___RS_Early.B 7057.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/ddc6aed7-43bd-49bc-88d0-6f942acb362a___RS_Early.B 7328.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/8784362f-5fc6-4ad9-b11d-d06b272cefb5___RS_Early.B 6907.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/b805f812-ef18-47ed-9756-1f5a5dd05b5d___RS_Early.B 7746.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/bb07a1b7-b9ad-4016-a013-9ff0e4636d4a___RS_Early.B 7156.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/c3bf3f15-b1ae-4e36-97a4-f341879db6ae___RS_Early.B 8263.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/82611670-959a-401b-8ed0-4b4fdad5679e___RS_Early.B 8003.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/b35e4c48-e54e-4e42-a399-b236209314f4___RS_Early.B 8231.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/0267d4ca-522e-4ca0-b1a2-ce925e5b54a2___RS_Early.B 7020.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/b29e0fdf-c39f-4b3a-b12f-c693374f15cf___RS_Early.B 8820.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/f813e04e-a4f1-4c7f-a56d-cf0829801acb___RS_Early.B 8836.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/541b768f-ec74-4f60-8e5a-778a5eb359da___RS_Early.B 8647.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/dc6516c4-a74c-465f-85a1-55608ee518da___RS_Early.B 8843.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/d0be9a48-d0f6-4d34-9c80-3eb7631e2d8d___RS_Early.B 8143.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/2b3e46d9-09dd-4966-99c6-fe44c741b94c___RS_Early.B 8290.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/a1dd3cdf-0ff5-49f6-b66e-9b3632a07019___RS_Early.B 7833.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/7d90df0a-da17-4641-9006-75aa7de6ed5e___RS_Early.B 8702.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/d2dcbc63-47c6-4a67-914b-cb1e117b58b0___RS_Early.B 7159.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/519e17be-a518-410a-ad3e-153d07fc3563___RS_Early.B 7711.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/e490f736-a52f-434f-ada7-3bb255d99635___RS_Early.B 7417.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/8f9aef15-0a7e-4b1f-883f-30b8cbc72fe4___RS_Early.B 7898.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/ed78ac4f-ce50-4de8-b508-ad07b9d99176___RS_Early.B 7313.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/9e092cd4-dcd4-4f9b-a901-48ac13a6deb0___RS_Early.B 8343.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/4f12ef84-6c6e-43d6-b6f1-3a8b0278b3a6___RS_Early.B 8101.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/e0552fed-9af3-4fbd-80e8-09151a839cf9___RS_Early.B 7576.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/2c48971d-9f73-401d-a62a-f3729d08b6c2___RS_Early.B 7463.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/2446ca09-aa29-4ae4-8d34-45115c32cde7___RS_Early.B 8971.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/c17c36ed-c36f-42d4-812d-3b17158063d3___RS_Early.B 8398.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/4b484f0f-82dc-45d1-a5b6-72c8a6a96323___RS_Early.B 7262.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/e0654927-6cc0-491f-86d3-acb5ad261904___RS_Early.B 8341.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/5dbb2c15-fc42-4611-b590-9d92d4ce2a85___RS_Early.B 7312.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/dc2775b9-e62e-4fe5-921f-e1cf5c4e2fe4___RS_Early.B 6942.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/db5d0f5f-a722-4f12-96bf-c9608e5c7f2a___RS_Early.B 8945.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/f2e7be26-b7d3-4e99-8630-8b1650192b02___RS_Early.B 7275.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/40d1ccba-b047-4f89-b469-af79bc233524___RS_Early.B 7006.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/283134dd-8b32-447e-8e82-547d3b69f4d4___RS_Early.B 7494.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/c7fb1eeb-741c-4583-ad3f-ed46d5c2c920___RS_Early.B 8865.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/66c5930d-2169-4ec1-9919-28088d5447f7___RS_Early.B 8822.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/dcb9073d-df5b-4a15-aecf-1c3af587cd74___RS_Early.B 8982.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/1c4e0445-375a-4c5d-b6fd-6123d22f009f___RS_Early.B 7972.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/20978e65-f4d0-419a-bab9-f6042ab2d318___RS_Early.B 6868.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/f2a56e13-438e-4bef-a3ea-beb9f347d481___RS_Early.B 6691.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/4f5ed8b8-7266-451d-a726-c1dbba2e5381___RS_Early.B 7384.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/f194debe-e829-4bfb-af09-681e50358f50___RS_Early.B 7739.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/5fbff81d-eeaf-430f-ba94-df6a92c7b8e2___RS_Early.B 6816.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/a5e73fd4-6d3e-4037-b440-f4e5234e4459___RS_Early.B 7645.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/7d92aa59-82fc-4c93-9d0e-728c0a944055___RS_Early.B 6965.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/c7212fa9-df1e-485e-a471-1011dd797865___RS_Early.B 8680.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/d063f825-aa36-4cfd-a227-4c3f30760aa2___RS_Early.B 8307.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/31290247-3f4f-445d-8bad-20d7dccbf979___RS_Early.B 7019.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/4bac4925-72ff-43e7-8726-5e2126c6c30d___RS_Early.B 8206.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/c53efbea-fddd-481d-aec5-14fd3c3e1723___RS_Early.B 7796.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/8d8382dc-c4aa-4118-8aae-d0c372dce562___RS_Early.B 7336.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/4eb1fee6-e288-4c32-841d-9fc1d1824508___RS_Early.B 8446.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/096a2c48-104c-4570-9e34-8dd60aa5ebcf___RS_Early.B 6979.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/51e028c1-7aec-46e9-a389-391bc38b46f3___RS_Early.B 8505.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/70b89c8b-2850-4ec8-8da1-a4b9de5351c7___RS_Early.B 6889.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/78313ae7-3589-4d23-a5b6-0457e500bd1a___RS_Early.B 6768.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/95cd8c85-b3b1-4d90-828d-1c93ea98977a___RS_Early.B 9109.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/34d7e068-10e6-4ea0-8547-c90937fccbbc___RS_Early.B 8198.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/42148e3c-34d6-484e-a4b8-8dc037667a4c___RS_Early.B 8235.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/a01521f0-27be-4688-9d28-07d09ef80920___RS_Early.B 7119.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/b7883606-5157-4dc1-b965-fc10f8fe1796___RS_Early.B 7598.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/c10de41b-4c38-41c4-b278-600071051453___RS_Early.B 8093.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/fdc1f5ed-66b5-4564-8957-055905b8a569___RS_Early.B 8244.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/f8b57e69-5902-4253-8404-11811ecf13e8___RS_Early.B 6995.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/4b7b3611-d9b9-40c8-b0f5-d730fcd76679___RS_Early.B 6937.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/b549ab3b-06f1-45ef-bf34-86071552d870___RS_Early.B 8576.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/911b9166-40ba-4dc8-974e-c916e6866142___RS_Early.B 9089.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/7a04081f-dd48-4a84-b7c1-611a50ae7886___RS_Early.B 8019.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/51f59871-72dc-490c-a550-9e7869142284___RS_Early.B 7224.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/7a3630ed-a43c-4957-a604-1de05e8e7f32___RS_Early.B 6795.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/d8efc91f-6e85-4508-8d49-9c4a11c4c71a___RS_Early.B 7484.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/de8d212e-1bbf-41d7-b13b-29f0746223aa___RS_Early.B 8022.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/17a06d03-8a7b-48a8-aaf9-3300741c65de___RS_Early.B 7625.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/f8b3542b-559a-4aa4-9f4a-ec4d22f4386f___RS_Early.B 7309.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/7dc2fac8-c581-4b69-9f54-dbe7d838956c___RS_Early.B 6677.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/95fba7f6-23a4-4c3c-a2b9-335c5b4c3810___RS_Early.B 7743.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/aed93c24-f226-4dd4-b5fb-b1f2d1202c63___RS_Early.B 8363.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/d3240683-1636-4373-84aa-01ce594c19a0___RS_Early.B 8340.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/ef825fcb-d776-4dfd-a6ed-3bd49912806e___RS_Early.B 7985.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/faac446b-34ac-414a-9f0e-148d6ee87bfa___RS_Early.B 8934.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/cb615e16-034f-465a-89a6-91e091698723___RS_Early.B 6796.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/b954c296-ae18-4efb-8a8c-450486faa919___RS_Early.B 6998.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/0a8a68ee-f587-4dea-beec-79d02e7d3fa4___RS_Early.B 8461.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/63f9b76b-c491-4ed3-923b-087967ea9268___RS_Early.B 7161.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/e5d559da-71d8-4999-9d5a-05da9e6bf12e___RS_Early.B 7491.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/d0fc4557-34a0-4324-8b2c-865853e0face___RS_Early.B 6912.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/cff1ed1b-51ec-4d44-ab1f-7a3dc1ec9ea9___RS_Early.B 7100.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/d55f09eb-e463-4abd-aac6-fb144b30ead7___RS_Early.B 9004.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/232c8d25-3bfe-41ea-b24f-2b3629a0253a___RS_Early.B 9200.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/34d62dee-797e-4f31-9063-f6a285935b4d___RS_Early.B 6733.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/49b24f9e-12d4-4f32-8bc8-482d66514a17___RS_Early.B 8037.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/20e451e3-74a4-4a5b-b11c-257506f13a8f___RS_Early.B 6984.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/2e88d4ed-b11b-4123-9e4b-f3c02a65ad39___RS_Early.B 9180.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/04ee51b6-07e2-4182-84f8-46b22c8938a2___RS_Early.B 8091.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/0f223bbc-d2b4-4d58-8314-359d92d0102b___RS_Early.B 8052.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/23546e04-7151-4dbd-95a1-687d963eb132___RS_Early.B 7402.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/66a98640-59d3-4c9b-9853-773c78ac6375___RS_Early.B 6784.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/93c3dfcc-de7c-4ae9-9d18-4042f53e3d1f___RS_Early.B 7872.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/59f90f4b-add8-4f50-af1f-052b35aa99e1___RS_Early.B 9001.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/d1b4cb77-db0e-42db-b1c0-25d222844241___RS_Early.B 7130.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/7456db33-766c-4a68-b924-ddf69d579981___RS_Early.B 6723.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/5aee3e9f-0469-42e7-8ae7-56f7a1900fd5___RS_Early.B 9091.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/72c4221d-f82b-48fc-a91e-8aa46f5cb0cc___RS_Early.B 8399.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/3b090cee-ba51-44c2-9cc6-4581db95070e___RS_Early.B 7789.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/f8de1c8d-67a0-4825-9ad6-e15809ff909c___RS_Early.B 7348.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/d7c9765e-4a73-4eeb-9f9e-9ed98b7e93fe___RS_Early.B 7601.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/6fc04d72-747b-4a96-912a-db0bd967ece0___RS_Early.B 8002.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/c91060f7-f9dd-4930-ad0a-8a4a6bd803d2___RS_Early.B 7869.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/db79941d-3ca1-42f1-b06e-d150a49d476a___RS_Early.B 8742.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/52fb5725-33cf-4076-9abc-93311d027da2___RS_Early.B 8415.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/90efe2c3-3e9b-4c76-9ab9-b74b2b2ecf36___RS_Early.B 7582.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/34b0f33c-be8b-4338-9334-5418a5f84f28___RS_Early.B 7532.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/c59f2dde-4805-4f63-b47a-79fe9cd9364b___RS_Early.B 7510.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/fdc691b0-2b15-4cb6-8f5d-c4e5654389e0___RS_Early.B 7935.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/77c86eac-945e-4942-8eab-1269373d645a___RS_Early.B 7755.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/c7f27f40-6634-4118-9990-6897e0c68579___RS_Early.B 7197.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/a9659799-4093-4d84-855e-2f4382729c01___RS_Early.B 8784.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/12f7b8bd-7aab-48de-ba2e-d2562408542f___RS_Early.B 7386.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/93992994-fcb0-4d3e-b528-e6fd9fd1b317___RS_Early.B 6686.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/6cd8e267-d5ae-4baa-a872-4c0fc5a37d67___RS_Early.B 8184.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/82a783e4-ba41-42af-96a8-ebc67abe905d___RS_Early.B 7439.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/028f9b73-142f-499a-9c7b-d7c1ed5e5506___RS_Early.B 8546.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/46dc77f0-be88-4887-b1f7-82adff9aaa39___RS_Early.B 7750.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/72013507-bfce-4b7a-b56e-f66a94cb4558___RS_Early.B 7930.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/e12f2cbd-6ced-45c5-8d83-96e19b92bfdd___RS_Early.B 8367.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/57bb36be-b5bc-44e0-91e5-0b1b4d31bc82___RS_Early.B 7311.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/848336c4-eaad-47e7-8458-5e80d5520d05___RS_Early.B 7729.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/9d0c69df-f5dc-4118-a654-ab40d100b9b6___RS_Early.B 8870.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/b817817e-a6b1-4123-88e7-db98b453ce17___RS_Early.B 6880.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/5ada96db-43de-4510-8c10-eaaebb106c0c___RS_Early.B 7216.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/cd025ad0-9486-4ee6-b545-c9040dc4e1c7___RS_Early.B 8821.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/520475a1-5acf-433f-a306-cff6ec1a99ef___RS_Early.B 9159.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/945f4d4b-5e0a-4cc0-8b7c-d82854730b9d___RS_Early.B 7836.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/86a65e8c-c7cf-45f7-8619-422eb6f1a40d___RS_Early.B 7745.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/21ca5caf-147b-4a1a-a2da-edfc1c81b62e___RS_Early.B 8926.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/46819687-0705-4628-8748-9cb356587f30___RS_Early.B 8421.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/02578b86-b234-4ac0-9bc3-691b5610e2bf___RS_Early.B 7562.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/08194ca3-f0b2-4aaa-8df8-5ec5ddc6696a___RS_Early.B 8151.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/fbc1b154-7b53-4ac5-ad3a-5e9e5078a289___RS_Early.B 7551.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/1defd277-6394-4049-895d-470f1e27e189___RS_Early.B 8931.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/c14e2b11-510b-4967-ac96-ae965972ad50___RS_Early.B 7327.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/fcbf4e6c-ba09-40f5-97c2-063bb20844bc___RS_Early.B 6938.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/b39bbf50-eae1-49ca-bd12-e776e3680d8b___RS_Early.B 6775.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/efb6e5e5-d83c-4634-a9f6-3f2332713497___RS_Early.B 6788.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/85a38441-6df7-4401-9905-fba74ebfa717___RS_Early.B 8230.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/f069744b-375b-4fee-b1f9-23963195e936___RS_Early.B 6837.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/ac40d7e9-e650-40f1-b894-22f495febefd___RS_Early.B 7276.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/2ebb14eb-0e87-468c-a1cb-80579a77a37a___RS_Early.B 7044.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/6f75cbf6-25c5-4b56-911d-c8a6ffa242d4___RS_Early.B 7914.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/0d9dbf50-53a9-42b2-8b29-0360fb7dbd98___RS_Early.B 6692.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/2b6f9564-80a2-4db7-a5e6-72be5ef33a71___RS_Early.B 8009.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/002a55fb-7a3d-4a3a-aca8-ce2d5ebc6925___RS_Early.B 8170.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/b6b036b0-6869-48b8-b861-a6a85d1b2b97___RS_Early.B 6850.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/8e05b766-d0a9-4621-9bb4-d16bef411dda___RS_Early.B 7238.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/d59c5aa9-8d45-45db-be3e-0276e24641f5___RS_Early.B 7897.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/6319585f-ed2f-4657-ae79-a23db65d0fce___RS_Early.B 7033.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/c5cb3e89-f00f-4032-80ca-eb39bead0796___RS_Early.B 8645.JPG,good
gs://inzynierka4-bucket1/plant-village2/good/b2e21749-afe2-4392-8d5d-23088d37873c___RS_Early.B 9028.JPG,good
